,AIRPORT,AREA   CITY,AREA   CITY AND COUNTY,AREA   CITY AND COUNTY SEAT,AREA   CITY TOTAL,AREA   CONSOLIDATED,AREA   CONSOLIDATED CITY-BOROUGH,AREA   CSA,AREA   DENSITY,AREA   ESTIMATE 2018,AREA   ESTIMATE JULY 2017,AREA   FEDERAL CAPITAL CITY AND FEDERAL DISTRICT,AREA   HOME RULE MUNICIPALITY,AREA   INDEPENDENT CITY,AREA   LAND,AREA   METRO,AREA   METROPOLITAN CITY,AREA   RANK,AREA   STATE CAPITAL,AREA   STATE CAPITAL AND CITY,AREA   STATE CAPITAL AND CONSOLIDATED CITY-COUNTY,AREA   STATE CAPITAL CITY,AREA   STATE CAPITAL OF CONNECTICUT,AREA   SUMMER DST,AREA   TOWN,AREA   URBAN,AREA   URBAN1,AREA   URBAN2,AREA   WATER,AREA CODE,AREA RANK,BIOREGION,BIRD,BOROUGH,CHARTERED,CHARTERED CITY,CHARTERED TOWN,CITY AND COUNTY,CITY CHARTER,CITY FLOWER,CITY OF ATLANTA,CITY STATUS,CITY-COUNTY CONSOLIDATION,COMMISSIONED,COMMUTER RAIL,CONSOLIDATED,CONSTITUENT COUNTIES / BOROUGHS,COUNTIES,COUNTRY,COUNTY,COUNTY ROUTES,COUNTY SEAT1,COUNTY SEAT2,CSA,City,DEMONYM,DISTRICT,ELEVATION,ELEVATION MEAN,ELEVATIONLOWEST,ESTABLISHED,ESTABLISHED TWICKENHAM,ETHNICITY   ASIAN,ETHNICITY   BLACK,ETHNICITY   HISPANIC,ETHNICITY   SUMMER DST,ETHNICITY   WHITE,EXPRESSWAYS,FIPS CODE,FIPS CODE 0,FIRST SETTLED VILLAGE,FIRST SETTLEMENT,FLOWER,FORMALLY INCORPORATED TOWN,FOUNDATION,FOUNDED,FOUNDED AS,FOUNDED BY,FOUNDED:,FOUNDING,GDP,"GDP CITY, 2015",GEOCODE,"GMP METRO, 2017",GNIS  FEATURE ID,GNIS FEATURE ID,GNIS ID,GOVERNMENT   ACTING MAYOR AND VICE MAYOR,GOVERNMENT   ADMINISTRATOR,GOVERNMENT   ALASKA HOUSE,GOVERNMENT   ALASKA SENATE,GOVERNMENT   ALDERMEN,GOVERNMENT   ASSEMBLY MEMBERS,GOVERNMENT   ASSEMBLYMEMBER,GOVERNMENT   AUDITOR,GOVERNMENT   BODY,GOVERNMENT   BUSINESS ADMINISTRATOR,GOVERNMENT   CA ASSEMBLY,GOVERNMENT   CA SENATE,GOVERNMENT   CHIEF OF POLICE,GOVERNMENT   CITY ADMIN.,GOVERNMENT   CITY ADMINISTRATOR,GOVERNMENT   CITY ATTORNEY,GOVERNMENT   CITY AUDITOR,GOVERNMENT   CITY CLERK,GOVERNMENT   CITY CONTROLLER,GOVERNMENT   CITY COUNCIL,GOVERNMENT   CITY COUNCIL MEMBERS,GOVERNMENT   CITY MANAGER,GOVERNMENT   CITY MAYOR,GOVERNMENT   CITY PROSECUTOR,GOVERNMENT   CITY SOLICITOR,GOVERNMENT   CITY TREASURER,GOVERNMENT   CITY-PARISH PRESIDENT,GOVERNMENT   COMMISSION,GOVERNMENT   COMMISSIONERS,GOVERNMENT   COMMON COUNCIL,GOVERNMENT   COMPTROLLER,GOVERNMENT   COUNCIL,GOVERNMENT   COUNCIL CHAIR,GOVERNMENT   COUNCIL MEMBERS .MW-PARSER-OUTPUT .NOBOLD{FONT-WEIGHT:NORMAL}BY DISTRICT NUMBER,GOVERNMENT   COUNCIL PRESIDENT,GOVERNMENT   COUNCILMEMBER PLACE 1,GOVERNMENT   COUNCILMEMBER PLACE 2,GOVERNMENT   COUNCILMEMBER PLACE 3,GOVERNMENT   COUNCILMEMBER PLACE 4,GOVERNMENT   COUNCILMEMBER1,GOVERNMENT   COUNCILMEMBER2,GOVERNMENT   COUNCILMEMBER3,GOVERNMENT   COUNCILMEMBERS,GOVERNMENT   D.C. COUNCIL,GOVERNMENT   DELEGATE,GOVERNMENT   DEPUTY CITY MANAGER,GOVERNMENT   DEPUTY MAYOR,GOVERNMENT   FINANCE DIRECTOR,GOVERNMENT   FINANCE DIRECTOR/ TREASURER,GOVERNMENT   FIRE CHIEF,GOVERNMENT   GOVERNING BODY,GOVERNMENT   HOUSE,GOVERNMENT   HOUSES OF DELEGATES,GOVERNMENT   LEGISLATIVE,GOVERNMENT   MANAGER,GOVERNMENT   MAYOR,GOVERNMENT   MAYOR PRO TEM,GOVERNMENT   MAYOR PRO TEMPORE,GOVERNMENT   MAYOR PRO-TEM,GOVERNMENT   MAYOR-PRESIDENT,GOVERNMENT   METRO COUNCIL,GOVERNMENT   MUNICIPAL CLERK,GOVERNMENT   POLICE CHIEF,"GOVERNMENT   PRESIDENT, BOARD OF ALDERMEN",GOVERNMENT   SENATE,GOVERNMENT   STATE ASSEMBLY,GOVERNMENT   STATE ASSEMBLY MEMBERS,GOVERNMENT   STATE HOUSE,GOVERNMENT   STATE SENATE,GOVERNMENT   STATE SENATOR,GOVERNMENT   SUPERVISOR,GOVERNMENT   TEXAS STATE REPRESENTATIVE,GOVERNMENT   TEXAS STATE SENATOR,GOVERNMENT   TOWN CLERK,GOVERNMENT   TOWN MANAGER,GOVERNMENT   TREASURER,GOVERNMENT   TYPE,GOVERNMENT   U. S. REP.,GOVERNMENT   U.S. CONGRESS,GOVERNMENT   U.S. HOUSE,GOVERNMENT   U.S. REP.,GOVERNMENT   U.S. REPRESENTATIVE,GOVERNMENT   U.S. SENATE,GOVERNMENT   UNITED STATES REPRESENTATIVES,GOVERNMENT   VICE MAYOR,GOVERNMENT   VICE-MAYOR,GOVERNMENT   VIRGINIA SENATE,HIGHEST ELEVATION,HIGHEST ELEVATION– NEAR BLUE ISLAND,HIGHWAYS,HISTORIC COLONIES,HISTORIC COLONY,HISTORIC COUNTRIES,HISTORIC EMPIRES,HOME RULE ACT,INCORPORATED,INCORPORATED AS CITY,INCORPORATED AS TOWN,INCORPORATED CITY OF POMPANO BEACH,INCORPORATED CITY OF WEST PALM BEACH,INCORPORATED CITY,INCORPORATED INDEPENDENT CITY,INCORPORATED TOWN OF POMPANO,INCORPORATED TOWN OF WEST PALM BEACH,INCORPORATED TOWN,INCORPORATED VILLAGE,INCORPORATED AS A CITY,INCORPORATED AS A TOWN,INCORPORATED AS A VILLAGE,INCORPORATED TOWN,INCORPORATEDAS DERRYFIELD,INCORPORATEDAS MANCHESTER,"INCORPORATED, CITY","INCORPORATED, TOWN",INCORPORATED1,INCORPORATED2,INCORPORATED:,INCORPORATION,INDEPENDENT CITY,INTERSTATE,INTERSTATE HIGHWAYS,INTERSTATE SPURS,LARGEST BOROUGH BY AREA,LARGEST BOROUGH BY GDP 2015,LARGEST BOROUGH BY POPULATION,LIGHT RAIL,LOGO,LOWEST ELEVATION,LOWEST ELEVATION COLUMBIA RIVER,LOWEST ELEVATION– AT LAKE MICHIGAN,MAJOR AIRPORT,MAJOR HIGHWAYS,MAJOR STATE HIGHWAYS,MAJOR STATE ROADS,MAJOR STATE ROUTES,MARTHASVILLE,METRO,METROPOLITAN AREA,METROPOLITAN STATISTICAL AREA,MISSION,MSA,MUNICIPAL INCORPORATION,MUNICIPALITY,NAMED,NAMED FOR,OFFICIAL TREE,ORGANIZED,OTHER MAIN ROADWAYS,OTHER MAJOR HIGHWAYS,PARISH,PARISHES,PASSENGER RAIL,PLATTED,POPULATION   BALANCE,POPULATION   CHANGE 2011–2014,POPULATION   CITY,POPULATION   CITY AND COUNTY,POPULATION   CITY AND COUNTY SEAT,POPULATION   CITY TOTAL,POPULATION   CONSOLIDATED,POPULATION   CONSOLIDATED CITY-BOROUGH,POPULATION   CONSOLIDATED CITY-COUNTY,POPULATION   CONSOLIDATED CITY-PARISH,POPULATION   CONSOLIDATED CITY–COUNTY,POPULATION   CSA,POPULATION   CSA 2015,POPULATION   CSA 2017,POPULATION   CSA 2018,POPULATION   CSA DENSITY,POPULATION   CSRA,POPULATION   DEMONYM,POPULATION   DENSITY,POPULATION   DENSITY RANK,POPULATION   ESTIMATE 2013,POPULATION   ESTIMATE 2014,POPULATION   ESTIMATE 2015,POPULATION   ESTIMATE 2016,POPULATION   ESTIMATE 2017,POPULATION   ESTIMATE 2018,POPULATION   ESTIMATE 2019,"POPULATION   ESTIMATE APRIL 1, 2019",POPULATION   ETHNICITIES,POPULATION   FEDERAL CAPITAL CITY AND FEDERAL DISTRICT,POPULATION   GMP,POPULATION   HOME RULE MUNICIPALITY,POPULATION   INDEPENDENT CITY,POPULATION   METRO,POPULATION   METRO DENSITY,POPULATION   METROPOLITAN CITY,POPULATION   MSA,POPULATION   MSA 2015,POPULATION   MSA 2017,POPULATION   MSA 2018,POPULATION   RANK,POPULATION   STATE CAPITAL,POPULATION   STATE CAPITAL AND CITY,POPULATION   STATE CAPITAL AND CONSOLIDATED CITY-COUNTY,POPULATION   STATE CAPITAL CITY,POPULATION   SUMMER DST,POPULATION   TOTAL,POPULATION   TOWN,POPULATION   URBAN,POPULATION   URBAN 2010,POPULATION   URBAN DENSITY,POPULATION 2010,PRIMARY AIRPORT,PUBLIC TRANSIT,PUBLIC TRANSPORTATION,PUEBLO,PUEBLO FOUNDED,RAIL,RAILWAY STATION,RAPID TRANSIT,RE-INCORPORATED,RE-INCORPORATED AS CITY,REGION,REGIONAL RAIL,REINCORPORATED,RENAMED,RENAMED EL PASO,RESIDENCE ACT,SEAPORTS,SECONDARY AIRPORT,SETTLED,SETTLED LAKE WORTH COUNTRY SETTLEMENT,SETTLED POMPANO SETTLEMENT,SETTLED TOWN,SETTLED AS,SETTLED AS FRANKLIN,SISTER CITIES,SPHERE OF INFLUENCE,STANDARD OF LIVING    MEDIAN HOME VALUE,STANDARD OF LIVING    MEDIAN HOUSEHOLD INCOME,STANDARD OF LIVING    SUMMER DST,STATE,STATE ROUTES,TERMINUS,TIME ZONE,TOWN LAID OUT,TOWNSHIP,TRANSIT,TREE,U.S. HIGHWAYS,U.S. ROUTE,U.S. STATE,UNINCORPORATED,UNOFFICIALLY INCORPORATED VILLAGE,USDA HARDINESS ZONES,WATERWAYS,WEBSITE,WIKIMEDIA COMMONS,ZIP CODE,ZIP CODE PREFIXES,FEDERAL INFOR MATION PROCESSING STANDARDS|FIPS CODE,AREA CONSOLIDATED CITY-COUNTY,AREA TOTAL
251,,,,,,,,,,,,,,,37.27 sq mi (96.52 km2),,,,,,,,,,,,,,0.01 sq mi (0.03 km2)  0.05%,951,,,,,,,,,,,,,,,,,,,United States,Riverside,,,,,Temecula,,,"1,017 ft (310 m)",,,,,,,,,,,06-78120,,,,,,,"April 22, 1859",,,,,,,,,,"1652799, 2412044",,,,,,,,,,,,,,,,,,,,,"Mayor Michael NaggarMatt RahnMaryann EdwardsJeff ComercheroJames ""Stew"" Stewart",,Aaron Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"December 1, 1989",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,036.79/sq mi (1,172.62/km2)",,,,,,,"113,181",,,,,,,,,,,,,,,5th in Riverside County57th in California,,,,,UTC−7 (PDT),"100,097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,California,,,UTC−8 (Pacific),,,,,,,,,,,,temeculaca.gov,,92589–92593,,,,37.28 sq mi (96.55 km2)
252,,,,,,,,,,,,,,,60.09 sq mi (155.64 km2),,,,,66.38 sq mi (171.91 km2),,,,,,,,,6.28 sq mi (16.27 km2),217,,,,,,,,,"April 6, 1840",,,,,,,,,, United States,Sangamon,,,,,Springfield,,,558 ft (170 m),,,,,,,,,,,17-167-11046,,,,,,,"April 10, 1821",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jim Langfelder (D),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"April 2, 1832",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,925.63/sq mi (743.49/km2)",,,,,,"114,868",,,,,,,,,"211,752",,,,,,,,,"116,250",,,UTC−5 (CDT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, Illinois,,,UTC−6 (CST),,Capital,,,,,,,,,,www.springfield.il.us,," ZIP codes 62701–62708, 62711, 62712, 62715, 62716, 62719, 62722, 62723, 62726, 62736, 62739, 62756, 62757, 62761–62767, 62769, 62776, 62777, 62781, 62786, 62791, 62794, 62796 ",,,,
253,,68.86 sq mi (178.34 km2),,,,,,,,,,,,,65.72 sq mi (170.22 km2),,,,,,,,,,,,,,3.14 sq mi (8.12 km2)  4.56%,321,,,,,,,,,,,,,,,,,,, United States, Brevard,,,,,Palm Bay,,,19 ft (5 m),,,,,,,,,,,12-54000,,,,,,,,,,,,,,,,,0288389,,,,,,,,,,,,,,,,,,,,,,,Lisa Morrell (interim),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,William Capote,,,,,,,,,,,,,,,,,,,,,Council-Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"103,190",,,,,,,,,,,,,,,,"1,675.30/sq mi (646.84/km2)",,,,,"110,104",,,,,,,,,,"543,376",,,,,,,,,,,,UTC−4 (EDT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, Florida,,,UTC−5 (Eastern (EST)),,,,,,,,,,,,www.PalmBayFlorida.org,,32905-32911,,,,
254,,,,,,,,,,,,,,,15.72 sq mi (40.72 km2),,,,,,,,,,,,,,0.08 sq mi (0.21 km2)  0.29%,714/657/949,,,,,,,,,,,,,,,,,,, United States of America, Orange,,,,,Costa Mesa,Costa Mesan,,98 ft (30 m),,,,,,,,,,,06-16532,,,,,,,,,,,,,,,,,"1652692, 2410239",,,,,,,,,,,,,,,,,,,,,Mayor Katrina FoleyMayor Pro Tem John StephensManuel ChavezSandy GenisAndrea MarrAllan MansoorArlis Reynolds,,Tom Hatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Council-CEO,,,,,,,,,,,,,,,,,,,"June 29, 1953",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,175.60/sq mi (2,770.43/km2)",,,,,"112,822",,,,,,,,,,,,,,,,,8th in Orange County54th in California,,,,,UTC-7 (PDT),"109,960",,,,,,John Wayne International AirportSNA (Major/International),,,,,,,,,,,,,,,,,,,,,,,,,,,,, California, ,,UTC-8 (PST),,,,,,,,,,,,www.costamesaca.gov,,92626–92628,,,,15.81 sq mi (40.93 km2)
255,,,,,,,,,,,,,,,31.73 sq mi (82.18 km2),,,,,,,,,,,,,,2.32 sq mi (6.01 km2),Both 303 and 720,,,,,,,,,,,,,,,,,,Adams CountyJefferson County,United States,,,,,,Westminster,,,"5,384 ft (1,641 m)",,,,,,,,,,,08-83835,,,,,,,,,,,,,,,,,0204703,,,,,,,,,,,,,,,,,,,,,,,Donald M. Tripp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb Atchison,,,,,,,,,,,,,,,,,,,,,Home Rule Municipality,,,,,,,,,,,,,"I-25, US 36, US 287, SH 95, SH 121, SH 128",,,,,,"May 24, 1911 as the Town of Westminster",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1885 as DeSpain Junction, later Harris",,,,,,,,,,,,,,,,,,,"3,588.99/sq mi (1,385.74/km2)",,,,,"113,875",,,,,,,,,,,,,,,,,,,,,,UTC−6 (MDT),"106,114",,,,,,,,,,,,,,,,,,,,,,,,1859,,,,,,,,,,,Colorado,,,UTC−7 (MST),,,,,,,,,,,,www.cityofwestminster.us,,"80003, 80005, 80020-80021, 80023, 80030-80031, 80035-80036, 80221, 80234, 80241, 80260",,,,34.05 sq mi (88.19 km2)
256,,76.6 sq mi (198.5 km2),,,,,,,,,,,,,73.2 sq mi (189.6 km2),,,,,,,,,,,,,,3.5 sq mi (9.0 km2),843 and 854,,,,,,,,,,,,,,,,,,"Berkeley, Charleston, Dorchester",United States,,,,,,North Charleston,,,25 ft (6 m),,,,,,,,,,,45-50875,,,,,,,,,,,,,,,,,1225072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R. Keith Summey,,,,,,,,,,,,,,,,,,,,,Mayor-council government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97,471",,,,,,,,,,,,,,,,"1,393/sq mi (538.0/km2)",,,,"108,304",,,,,,,,,,,"744,526 (US: 75th)",,,,,,,US: 271st,,,,,UTC−4 (EDT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Carolina,,,UTC−5 (EST),,,,,,,,,,,,www.northcharleston.org,,,,,,
257,,19.02 sq mi (49.25 km2),,,,,,,,,,,,,18.24 sq mi (47.24 km2),,,,,,,,,,,,,,0.78 sq mi (2.02 km2),"305, 786",,,,,,,,,,,,,,,,,,, United States of America, Miami-Dade,,,,,Miami Gardens,,,7 ft (2 m),,,,,,,,,,,12-45050,,,,,,,,,,,,,,,,,1989951,,,,,,,,,,,,,,,,,,,Mario Bataille,,,,Cameron Benson,,,,,,,,,,,,,,,,,,,,,"Reggie Leon, Rodney Harris, Dr. Erhabor Ighodaro, Lillie Q. Odom, Katrina Wilson, and David Williams Jr.",,,,,,,,,,,,,Oliver G. Gilbert III,,,,,,,,,,,,,,,,,,,,,Council-Manager,,,,,,,,Rodney Harris,,,,,,,,,,,"May 13, 2003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107,167",,,,,,,,,,,,,,,,"6,199.03/sq mi (2,393.45/km2)",,,,,,"113,750",,,,,,,,,"5,564,635",,,,,,,,,,,,UTC-4 (EDT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, Florida,,,UTC-5 (EST),,,,,,,,,,,,miamigardens-fl.gov,,"33014, 33054, 33055, 33056, 33152, 33169",,,,
258,,35.0 sq mi (90.6 km2),,,,,,,,,,,,,33.1 sq mi (85.7 km2),,,,,,,,,,,,,,1.9 sq mi (4.8 km2)  5.33%,603,,,,,,,,,,,,,,,,,,, United States,Hillsborough,,,,,Manchester,,,210 ft (64 m),,,,,,,,,,,33-45140,,,,,,,,,,,,,,,,,0868243,,,,,, Members Kevin J. CavanaughWill StewartTim BainesChristopher HerbertAnthony SapienzaElizabeth MoreauWilliam P. SheaJohn CataldoBarbara E. ShawBill BarryNormand GamacheKeith HirschmannDaniel P. O'NeilJoseph Kelly Levasseur ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joyce Craig (D),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751,1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109,565",,,,,,,,,,,,,,,,"3,338/sq mi (1,289.0/km2)",,,,,,"111,196",,,,,,,,,"406,678 (US: 132nd)",,,,,,,US: 264th,,,,,UTC-4 (Eastern),,,"158,377 (US: 209th)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, New Hampshire,,,UTC-5 (Eastern),,,,,,,,,,,,www.manchesternh.gov,,03101-03111 (03110 assigned to suburb Bedford),,,,
259,,55.4 sq mi (143.6 km2),,,,,,,,,,,,,53.8 sq mi (139.3 km2),,,,,,,,,,,,,,1.7 sq mi (4.3 km2),336,,,,,,,,,,,,,,,,,,"Guilford, Davidson, Randolph, Forsyth",United States,,,,,,High Point,,,938 ft (286 m),,,,,,,,,,,37-31400,,,,,,,,,,,,,,,,,0986755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jay W. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104,371",,,,,,,,,,,,,,,,"1,900/sq mi (730/km2)",,,,,"111,223",,,,,,,,,,"746,593 (US: 74th)",,,,,,,,,,,,UTC−4 (EDT),,,"166,485 (US: 202nd)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North Carolina,,,UTC−5 (EST),,,,,,,,,,,,www.highpointnc.gov,,27260-27265,,,,
260,,,,,,,,,,,,,,,12.41 sq mi (32.14 km2),,,,,,,,,,,,,,0.16 sq mi (0.41 km2)  1.27%,562,,,,,,,,,,,,,,,,,,, United States of America, Los Angeles,,,,,Downey,,,118 ft (36 m),,,,,,,,,,,06-19766,,,,,,,"October 23, 1873",,,,,,,,,,"1652698, 2410352",,,,,,,,,,,,,,,,,,,,,Mayor Rick RodriguezBlanca Pacheco (Mayor Pro Tem)Claudia FrometaAlex SaabSean Ashton,,Gilbert A. Rivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Council-manager,,,,,,,,,,,,,,,,,,,"December 17, 1956",,,,,,,,,,,,,,,,,,,,,,,,  ,,,,,,,,,,,,,,,,,,,,,,,,,Gov. John G. Downey,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,128.55/sq mi (3,524.53/km2)",,,,,"113,267",,,,,,,,,,,,,,,,,11th in Los Angeles County53rd in California,,,,,UTC-7 (PDT),"111,772",,,,,,Los Angeles International AirportLAX (major/international),,,,,,, ,,,,,,,,,,Hollywood Burbank Airport-BUR (regional) Van Nuys Airport-VNY (regional) Long Beach Airport-LGB (regional),,,,,,,,,,,, California,,,UTC-8 (PST),,,,,,,,,,,,www.downeyca.org,,90239–90242,,,,12.57 sq mi (32.55 km2)
261,,,,,,,,,,,,,,,24.40 sq mi (63.19 km2),,,,,,,,,,,,,,0.00 sq mi (0.00 km2)  0%,559,,,,,,,,,,,,,,,,,,,United States,Fresno,,,,,Clovis,,,361 ft (110 m),,,,,,,,,,,06-14218,,,,,,,,,,,,,,,,,"1656303, 2409488",,,,,,,,Jim Patterson (R),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bob Whalen ,Drew Bessinger,,,,,,,,,,,,,Andreas Borgeas (R),,,,,,,Council–manager,Devin Nunes (R),,,,,,,,,,,,,,,,,,"February 27, 1912",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,368.33/sq mi (1,686.62/km2)",,,,,,"109,691",,,,,,,,,,,,,,,,,,,,,UTC−7 (PDT),"95,631 (US: 289th)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,California,,,UTC−8 (Pacific),,,,,,,,,,,,www.ci.clovis.ca.us,,93611–93613 and 93619,,,,24.40 sq mi (63.19 km2)
262,,24.71 sq mi (64.00 km2),,,,,,,,,,,,,24.04 sq mi (62.26 km2),,,,,,,,,,,,,,0.67 sq mi (1.74 km2)  5.54%,"754, 954",,,,,,,,,,,,,,,,,,, United States, Broward,,,,,Pompano Beach,,,13 ft (4 m),,,,,,,,,,,12-58050,,,,,,,,,,,,,,,,,0289162,,,,,,,,,,,,,,,,,,,Asceleta Hammond,,,,Gregory Harrison,,,,,,,"Rhonda Eaton, Andrea McGee, Beverly Perkins, and Tom McMahon",,,,,,,,,,,,,,,,,,,,,,,,,,,Rex Hardin,,,,,,,,,,,,,,,,,,,,,Commission-Manager,,,,,,,,Barry Moss,,,,,,,,,,,,,,"June 6, 1947",,,,"July 3, 1908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,845",,,,,,,,,,,,,,,,"4,550.65/sq mi (1,757.01/km2)",,,,,,"110,473",,,,,,,,,"5,564,635",,,,,,,,,,,,UTC−4 (EDT),,,,,,,,,,,,,,,,,,,,,,,,,,,Circa Mid-1880's-1896,,,,,,,,, Florida,,,UTC−5 (EST),,,,,,,,,,,,www.pompanobeachfl.gov,,"33060-33077, 33093, 33097",,,,
263,,,,,,,,,,,,,,,53.59 sq mi (138.80 km2),,,,,,,,,,,,,,0.79 sq mi (2.03 km2),719,,,,,,,,,,,,,,,,,,,United States,Pueblo – county seat,,,,,Pueblo,,,"4,692 ft (1,430 m)",,,,,,,,,,,08-62000,,,,,,,,,,,,,,,,,0204798,,,,,,,,,,Pueblo City Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nick Gradisar,,,,,,,,,,,,,,,,,,,,,Home Rule Municipality,,,,,,,,,,,,,,,,,,,"November 15, 1885",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,057.98/sq mi (794.59/km2)",,,,,"110,291",,,,,,,,,,,,,,,,,,,,,,UTC−6 (MDT),"106,595",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colorado,,,UTC−7 (MST),,,,,,,,,,,,pueblo.us,,81001-81012,,,,54.38 sq mi (140.84 km2)
264,,,,,,,,,,,,,,,37.45 sq mi (96.98 km2),,,,,,,,,,,,,,0.49 sq mi (1.27 km2)  1.43%,"331, 847 and 224",,,,,,,,,,,,,,,,,,"Kane, Cook", United States,,,,,,Elgin,Elginite,,817 ft (249 m),,,,,,,,,,,17-23074,,,,,,,,,1835,,,,,17-23074,,,,,,,,,,,,,,,,,,,,,,,,,,Rick Kozal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave Kaptain,,,,,,,,,,,,,,,,,,,,,"Home Rule, Council-manager",,,,,,,,,,,,,,,,,,,1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,002.83/sq mi (1,159.40/km2)",,,,,,"112,456",,,,,,,,,,,,,,,,,,,,,,"108,188",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$209,800","$56,091",UTC−5 (Central), Illinois,,,UTC−6 (Central),,"Elgin, Dundee, Rutland, Plato, Hanover Township, Cook County, Illinois",,,,,,,,,,cityofelgin.org,,60120–60125,,,,37.94 sq mi (98.25 km2)
